/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982743.6616664.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982743.8395493.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982744.0082958.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982744.1761956.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982744.3438194.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982744.512374.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982744.6805768.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982744.8484328.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982745.015843.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982745.1832316.jpg 0.0 100 100 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982745.350886.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982745.5185256.jpg 0.0 100 100 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982745.6861892.jpg 1.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982745.8537674.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982746.0210948.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982746.1880624.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982746.3549252.jpg -1.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982746.522159.jpg 0.0 -100 0 -100
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982746.6895978.jpg 1.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982746.8568878.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982747.0238526.jpg 0.0 -100 0 -100
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982747.1915014.jpg 1.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982747.3593953.jpg -1.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982747.5269077.jpg 0.0 -100 0 -100
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982747.694094.jpg 1.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982747.861242.jpg 0.0 100 100 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982748.0288765.jpg 1.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982748.2029622.jpg 1.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982748.369635.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982748.5365288.jpg 0.0 -100 0 -100
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982748.7035673.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982748.8703196.jpg 1.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982749.037225.jpg 0.0 100 100 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982749.2040696.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982749.3709617.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982749.537693.jpg -1.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982749.7044685.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982749.8739948.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982750.0444107.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982750.211661.jpg 0.0 -100 0 -100
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982750.3791418.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982750.546713.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982750.7145731.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982750.8817072.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982751.0490167.jpg 0.0 0 0 0
/root/Self-Driving-RC-Car/web/training_data/FINAL/images/1577982751.2163198.jpg 0.0 0 0 0
